,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
19963,30, Private,224462, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
19964,19, Private,92863, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
19965,27, Private,179565, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
19966,59, Self-emp-not-inc,31137, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
19967,19, Private,199495, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
19968,45, Private,175262, 9th,5.0, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
19969,37, Private,220585, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19970,44, Local-gov,231793, Doctorate,16.0, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0,0,38, United-States, <=50K
19971,34, Federal-gov,191342, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
19972,30, Private,186420, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
19973,30, Private,328242, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
19974,56, Private,279340, 11th,7.0, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19975,19, Private,174478, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
19976,37, Private,151771, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19977,45, Private,145636, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,43, United-States, >50K
19978,21, Private,120326, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
19979,34, Self-emp-not-inc,246439, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
19980,27, Private,144133, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, <=50K
19981,44, Local-gov,145522, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
19982,33, Private,312055, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
19983,32, Private,235847, Some-college,10.0, Never-married, Exec-managerial, Other-relative, White, Female,0,0,50, United-States, <=50K
19984,37, Private,187748, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19985,26, Private,396482, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
19986,49, Private,261688, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,60, United-States, <=50K
19987,20, Private,39477, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
19988,37, Private,143058, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19989,22, Private,216867, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Mexico, <=50K
19990,44, Private,230592, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, United-States, <=50K
19991,30, Local-gov,40338, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19992,55, Local-gov,115457, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
19993,36, Private,374983, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19994,29, Private,285419, 12th,8.0, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
19996,45, State-gov,187581, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
19997,38, Self-emp-inc,299036, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
19998,42, Private,68729, Some-college,10.0, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19999,27, Private,333990, Assoc-voc,11.0, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
20000,20, Private,117767, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
20001,43, Private,184378, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
20002,21, Private,232591, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
20003,33, Private,143851, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20004,36, Self-emp-not-inc,89622, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, >50K
20005,34, Private,202498, 12th,8.0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
20007,54, Private,343242, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
20008,30, Private,460408, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20009,63, Private,205246, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
20010,36, Private,230329, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
20011,25, Private,197871, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
20013,55, Private,194290, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20014,44, Private,191814, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
20015,41, Private,95168, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
20017,47, Private,386136, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20019,41, Private,152529, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
20020,35, Private,214891, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
20021,18, Private,133654, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
20022,23, Private,147548, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
20023,57, Private,73051, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20024,56, Self-emp-not-inc,60166, 1st-4th,2.0, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
20025,25, Self-emp-inc,454934, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
20027,35, Self-emp-not-inc,185621, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
20028,61, Private,101500, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20029,36, State-gov,36397, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, <=50K
20030,18, Private,276540, 12th,8.0, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
20031,21, Private,293968, Some-college,10.0, Married-spouse-absent, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
20033,32, Local-gov,186993, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
20034,52, Private,232132, 12th,8.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
20035,48, Private,176917, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
20036,40, Private,105936, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20037,35, Private,105821, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States, >50K
20039,42, Private,178074, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20041,34, Private,191930, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
20042,27, Private,130807, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
20043,47, Self-emp-not-inc,94100, Bachelors,13.0, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States, <=50K
20044,65, Self-emp-not-inc,144822, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
20045,61, Self-emp-inc,102191, Masters,14.0, Widowed, Exec-managerial, Unmarried, White, Female,0,0,99, United-States, <=50K
20046,18, Private,90934, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0,0,28, United-States, <=50K
20048,48, Private,173243, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
20049,26, Private,258768, Some-college,10.0, Never-married, Transport-moving, Not-in-family, Black, Male,2174,0,75, United-States, <=50K
20050,30, Private,189759, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20051,68, Self-emp-not-inc,69249, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
20052,23, Private,133061, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
20053,65, Self-emp-not-inc,175202, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, <=50K
20054,32, Private,27051, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,44, United-States, <=50K
20055,44, Private,60414, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20056,48, Local-gov,317360, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
20057,24, Private,258298, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
20058,58, Private,174040, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
20059,32, Local-gov,177566, Some-college,10.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,50, Germany, <=50K
20060,54, Private,162238, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
20061,35, Private,87556, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
20062,35, Private,144322, Assoc-acdm,12.0, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
20063,24, Private,190015, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20064,50, Private,183173, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
20065,38, Self-emp-not-inc,151322, HS-grad,9.0, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20066,57, Local-gov,47392, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20067,38, Private,107125, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
20068,49, Private,265295, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20069,25, Private,189219, Bachelors,13.0, Never-married, Tech-support, Own-child, White, Female,0,0,16, United-States, <=50K
20070,56, Private,147989, Some-college,10.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
20071,32, Private,185732, 11th,7.0, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
20072,22, Private,153516, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20074,33, Private,216145, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20075,42, Private,202872, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0,0,12, United-States, <=50K
20076,62, Self-emp-not-inc,39630, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
20078,26, Local-gov,206721, Bachelors,13.0, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
20079,46, Private,358585, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
20080,33, Private,377283, Bachelors,13.0, Separated, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
20082,65, Without-pay,172949, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,2414,0,20, United-States, <=50K
20083,46, Private,110171, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
20084,43, Local-gov,223861, Assoc-voc,11.0, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
20085,43, Private,163455, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20086,35, Private,183892, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20087,48, Private,47022, HS-grad,9.0, Widowed, Handlers-cleaners, Other-relative, White, Female,0,0,48, United-States, <=50K
20088,55, Federal-gov,145401, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20089,45, Private,387074, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20090,56, Private,105363, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4508,0,40, United-States, <=50K
20091,59, Federal-gov,195467, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20092,56, Local-gov,170217, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20093,21, Private,156807, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,0,0,10, United-States, <=50K
20094,26, Private,255193, 11th,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3411,0,40, United-States, <=50K
20095,38, Private,273640, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
20096,27, Private,191177, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
20097,48, Self-emp-inc,184787, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
20098,37, State-gov,239409, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
20099,63, Self-emp-not-inc,404547, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
20100,27, State-gov,23740, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, United-States, >50K
20101,20, Private,382153, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
20102,26, Private,164488, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
20104,51, Self-emp-not-inc,168539, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20105,28, Private,189530, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20106,39, Private,89419, Assoc-voc,11.0, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
20107,35, Private,224512, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
20109,65, Private,85787, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
